time_bucket,building,clientCount
1621485300000,38-Cultureel Centrum,0
1621485300000,43-EGM,0
1621485300000,45-LSL,2
1621485300000,46-P E lab,2
1621485300000,50-TNW-RID,25
1621485300000,58-TNW-Zuid,37
1621485300000,60-LMS,2
1621485300000,61-Vliegtuighal,3
1621485300000,62-LR,7
1621485300000,63-Simona,0
1621485300000,64-HSL,1
1621485300000,66-Fellowship,0
1621485300000,Katalyse Labaratorium,3
1621485300000,Unknown,4
1621485300000,VLL-LAB(TNO),5
1621485600000,03-Science Center,7
1621485600000,05-TNW-BIO,0
1621485600000,08-BK-City,11
1621485600000,19-Studuitzendbureau,1
1621485600000,20-Aula,11
1621485600000,21-BTUD,9
1621485600000,22-TNW-TN,49
1621485600000,23-CITG,17
1621485600000,25-GreenVillage,21
1621485600000,26-Bouwcampus,13
1621485600000,28- WNI,3
1621485600000,30-IKC_ISD-FMVG,39
1621485600000,30-O S,0
1621485600000,31-TBM,4
1621485600000,32-OCP-IO,12
1621485600000,32a- Learninglab,0
1621485600000,33-Pulse,2
1621485600000,34-3ME,26
1621485600000,35-Drebbelweg,0
1621485600000,36-ESP-Lab,8
1621485600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,14
1621485600000,36-EWI-HB,2
1621485600000,37-Sportcentrum,8
1621485600000,38-Cultureel Centrum,0
1621485600000,43-EGM,0
1621485600000,45-LSL,2
1621485600000,46-P E lab,2
1621485600000,50-TNW-RID,26
1621485600000,58-TNW-Zuid,36
1621485600000,60-LMS,4
1621485600000,61-Vliegtuighal,3
1621485600000,62-LR,7
1621485600000,63-Simona,0
1621485600000,64-HSL,1
1621485600000,66-Fellowship,0
1621485600000,Katalyse Labaratorium,3
1621485600000,Unknown,4
1621485600000,VLL-LAB(TNO),5
1621485900000,03-Science Center,7
1621485900000,05-TNW-BIO,0
1621485900000,08-BK-City,12
1621485900000,19-Studuitzendbureau,1
1621485900000,20-Aula,11
1621485900000,21-BTUD,10
1621485900000,22-TNW-TN,49
1621485900000,23-CITG,14
1621485900000,25-GreenVillage,21
1621485900000,26-Bouwcampus,12
1621485900000,28- WNI,2
1621485900000,30-IKC_ISD-FMVG,36
1621485900000,30-O S,0
1621485900000,31-TBM,4
1621485900000,32-OCP-IO,13
1621485900000,32a- Learninglab,0
1621485900000,33-Pulse,2
1621485900000,34-3ME,26
1621485900000,35-Drebbelweg,0
1621485900000,36-ESP-Lab,8
1621485900000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,18
1621485900000,36-EWI-HB,2
1621485900000,37-Sportcentrum,6
1621485900000,38-Cultureel Centrum,1
1621485900000,43-EGM,1
1621485900000,45-LSL,2
1621485900000,46-P E lab,2
1621485900000,50-TNW-RID,27
1621485900000,58-TNW-Zuid,37
1621485900000,60-LMS,4
1621485900000,61-Vliegtuighal,4
1621485900000,62-LR,8
1621485900000,63-Simona,1
1621485900000,64-HSL,0
1621485900000,66-Fellowship,0
1621485900000,Katalyse Labaratorium,2
1621485900000,Unknown,3
1621485900000,VLL-LAB(TNO),5
1621486200000,03-Science Center,7
1621486200000,05-TNW-BIO,0
1621486200000,08-BK-City,10
1621486200000,19-Studuitzendbureau,1
1621486200000,20-Aula,11
1621486200000,21-BTUD,11
1621486200000,22-TNW-TN,50
1621486200000,23-CITG,15
1621486200000,25-GreenVillage,21
1621486200000,26-Bouwcampus,14
1621486200000,28- WNI,3
1621486200000,30-IKC_ISD-FMVG,39
1621486200000,30-O S,0
1621486200000,31-TBM,4
1621486200000,32-OCP-IO,13
1621486200000,32a- Learninglab,0
1621486200000,33-Pulse,2
1621486200000,34-3ME,31
1621486200000,35-Drebbelweg,0
1621486200000,36-ESP-Lab,9
1621486200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,16
1621486200000,36-EWI-HB,3
1621486200000,37-Sportcentrum,7
1621486200000,38-Cultureel Centrum,0
1621486200000,43-EGM,1
1621486200000,45-LSL,2
1621486200000,46-P E lab,2
1621486200000,50-TNW-RID,23
1621486200000,58-TNW-Zuid,37
1621486200000,60-LMS,5
1621486200000,61-Vliegtuighal,3
1621486200000,62-LR,8
1621486200000,63-Simona,0
1621486200000,64-HSL,0
1621486200000,66-Fellowship,0
1621486200000,Katalyse Labaratorium,2
1621486200000,Unknown,4
1621486200000,VLL-LAB(TNO),5
1621486500000,03-Science Center,8
1621486500000,05-TNW-BIO,0
1621486500000,08-BK-City,9
1621486500000,19-Studuitzendbureau,1
1621486500000,20-Aula,12
1621486500000,21-BTUD,9
1621486500000,22-TNW-TN,52
1621486500000,23-CITG,18
1621486500000,25-GreenVillage,22
1621486500000,26-Bouwcampus,17
1621486500000,28- WNI,2
1621486500000,30-IKC_ISD-FMVG,38
1621486500000,30-O S,0
1621486500000,31-TBM,4
1621486500000,32-OCP-IO,14
1621486500000,32a- Learninglab,0
1621486500000,33-Pulse,2
1621486500000,34-3ME,34
1621486500000,35-Drebbelweg,0
1621486500000,36-ESP-Lab,8
1621486500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,18
1621486500000,36-EWI-HB,7
1621486500000,37-Sportcentrum,9
1621486500000,38-Cultureel Centrum,0
1621486500000,43-EGM,1
1621486500000,45-LSL,2
1621486500000,46-P E lab,2
1621486500000,50-TNW-RID,28
1621486500000,58-TNW-Zuid,40
1621486500000,60-LMS,5
1621486500000,61-Vliegtuighal,4
1621486500000,62-LR,8
1621486500000,63-Simona,0
1621486500000,64-HSL,0
1621486500000,66-Fellowship,0
1621486500000,Katalyse Labaratorium,3
1621486500000,Unknown,3
1621486500000,VLL-LAB(TNO),5
1621486800000,03-Science Center,7
1621486800000,05-TNW-BIO,0
1621486800000,08-BK-City,9
1621486800000,19-Studuitzendbureau,1
1621486800000,20-Aula,14
1621486800000,21-BTUD,9
1621486800000,22-TNW-TN,52
1621486800000,23-CITG,22
1621486800000,25-GreenVillage,21
1621486800000,26-Bouwcampus,18
1621486800000,28- WNI,2
1621486800000,30-IKC_ISD-FMVG,39
1621486800000,30-O S,0
1621486800000,31-TBM,4
1621486800000,32-OCP-IO,12
1621486800000,32a- Learninglab,0
1621486800000,33-Pulse,2
1621486800000,34-3ME,34
1621486800000,35-Drebbelweg,0
1621486800000,36-ESP-Lab,8
1621486800000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621486800000,36-EWI-HB,4
1621486800000,37-Sportcentrum,12
1621486800000,38-Cultureel Centrum,0
1621486800000,43-EGM,1
1621486800000,45-LSL,2
1621486800000,46-P E lab,2
1621486800000,50-TNW-RID,27
1621486800000,58-TNW-Zuid,40
1621486800000,60-LMS,7
1621486800000,61-Vliegtuighal,3
1621486800000,62-LR,8
1621486800000,63-Simona,0
1621486800000,64-HSL,0
1621486800000,66-Fellowship,0
1621486800000,Katalyse Labaratorium,2
1621486800000,Unknown,3
1621486800000,VLL-LAB(TNO),6
1621487100000,03-Science Center,7
1621487100000,05-TNW-BIO,0
1621487100000,08-BK-City,13
1621487100000,19-Studuitzendbureau,1
1621487100000,20-Aula,13
1621487100000,21-BTUD,10
1621487100000,22-TNW-TN,52
1621487100000,23-CITG,20
1621487100000,25-GreenVillage,22
1621487100000,26-Bouwcampus,20
1621487100000,28- WNI,3
1621487100000,30-IKC_ISD-FMVG,38
1621487100000,30-O S,0
1621487100000,31-TBM,4
1621487100000,32-OCP-IO,12
1621487100000,32a- Learninglab,0
1621487100000,33-Pulse,2
1621487100000,34-3ME,39
1621487100000,35-Drebbelweg,1
1621487100000,36-ESP-Lab,8
1621487100000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,22
1621487100000,36-EWI-HB,5
1621487100000,37-Sportcentrum,14
1621487100000,38-Cultureel Centrum,0
1621487100000,43-EGM,1
1621487100000,45-LSL,2
1621487100000,46-P E lab,2
1621487100000,50-TNW-RID,27
1621487100000,58-TNW-Zuid,43
1621487100000,60-LMS,7
1621487100000,61-Vliegtuighal,3
1621487100000,62-LR,8
1621487100000,63-Simona,0
1621487100000,64-HSL,0
1621487100000,66-Fellowship,0
1621487100000,Katalyse Labaratorium,2
1621487100000,Unknown,3
1621487100000,VLL-LAB(TNO),6
1621487400000,03-Science Center,7
1621487400000,05-TNW-BIO,0
1621487400000,08-BK-City,14
1621487400000,19-Studuitzendbureau,2
1621487400000,20-Aula,13
1621487400000,21-BTUD,10
1621487400000,22-TNW-TN,54
1621487400000,23-CITG,23
1621487400000,25-GreenVillage,22
1621487400000,26-Bouwcampus,19
1621487400000,28- WNI,3
1621487400000,30-IKC_ISD-FMVG,39
1621487400000,30-O S,0
1621487400000,31-TBM,4
1621487400000,32-OCP-IO,14
1621487400000,32a- Learninglab,0
1621487400000,33-Pulse,2
1621487400000,34-3ME,40
1621487400000,35-Drebbelweg,3
1621487400000,36-ESP-Lab,9
1621487400000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,22
1621487400000,36-EWI-HB,4
1621487400000,37-Sportcentrum,20
1621487400000,38-Cultureel Centrum,0
1621487400000,43-EGM,1
1621487400000,45-LSL,2
1621487400000,46-P E lab,2
1621487400000,50-TNW-RID,27
1621487400000,58-TNW-Zuid,43
1621487400000,60-LMS,5
1621487400000,61-Vliegtuighal,3
1621487400000,62-LR,8
1621487400000,63-Simona,0
1621487400000,64-HSL,0
1621487400000,66-Fellowship,0
1621487400000,Katalyse Labaratorium,3
1621487400000,Unknown,2
1621487400000,VLL-LAB(TNO),6
1621487700000,03-Science Center,7
1621487700000,05-TNW-BIO,0
1621487700000,08-BK-City,15
1621487700000,19-Studuitzendbureau,1
1621487700000,20-Aula,11
1621487700000,21-BTUD,11
1621487700000,22-TNW-TN,52
1621487700000,23-CITG,25
1621487700000,25-GreenVillage,21
1621487700000,26-Bouwcampus,22
1621487700000,28- WNI,4
1621487700000,30-IKC_ISD-FMVG,38
1621487700000,30-O S,0
1621487700000,31-TBM,5
1621487700000,32-OCP-IO,14
1621487700000,32a- Learninglab,0
1621487700000,33-Pulse,2
1621487700000,34-3ME,44
1621487700000,35-Drebbelweg,2
1621487700000,36-ESP-Lab,8
1621487700000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,19
1621487700000,36-EWI-HB,6
1621487700000,37-Sportcentrum,25
1621487700000,38-Cultureel Centrum,2
1621487700000,43-EGM,1
1621487700000,45-LSL,2
1621487700000,46-P E lab,2
1621487700000,50-TNW-RID,26
1621487700000,58-TNW-Zuid,42
1621487700000,60-LMS,6
1621487700000,61-Vliegtuighal,4
1621487700000,62-LR,9
1621487700000,63-Simona,0
1621487700000,64-HSL,0
1621487700000,66-Fellowship,1
1621487700000,Katalyse Labaratorium,2
1621487700000,Unknown,2
1621487700000,VLL-LAB(TNO),6
1621488000000,03-Science Center,7
1621488000000,05-TNW-BIO,1
1621488000000,08-BK-City,16
1621488000000,19-Studuitzendbureau,1
1621488000000,20-Aula,13
1621488000000,21-BTUD,14
1621488000000,22-TNW-TN,55
1621488000000,23-CITG,30
1621488000000,25-GreenVillage,20
1621488000000,26-Bouwcampus,24
1621488000000,28- WNI,4
1621488000000,30-IKC_ISD-FMVG,40
1621488000000,30-O S,1
1621488000000,31-TBM,6
1621488000000,32-OCP-IO,13
1621488000000,32a- Learninglab,0
1621488000000,33-Pulse,1
1621488000000,34-3ME,46
1621488000000,35-Drebbelweg,2
1621488000000,36-ESP-Lab,8
1621488000000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621488000000,36-EWI-HB,4
1621488000000,37-Sportcentrum,26
1621488000000,38-Cultureel Centrum,1
1621488000000,43-EGM,1
1621488000000,45-LSL,2
1621488000000,46-P E lab,2
1621488000000,50-TNW-RID,28
1621488000000,58-TNW-Zuid,42
1621488000000,60-LMS,5
1621488000000,61-Vliegtuighal,3
1621488000000,62-LR,9
1621488000000,63-Simona,0
1621488000000,64-HSL,0
1621488000000,66-Fellowship,1
1621488000000,Katalyse Labaratorium,2
1621488000000,Unknown,2
1621488000000,VLL-LAB(TNO),6
1621488300000,03-Science Center,7
1621488300000,05-TNW-BIO,1
1621488300000,08-BK-City,16
1621488300000,19-Studuitzendbureau,1
1621488300000,20-Aula,13
1621488300000,21-BTUD,13
1621488300000,22-TNW-TN,53
1621488300000,23-CITG,32
1621488300000,25-GreenVillage,21
1621488300000,26-Bouwcampus,25
1621488300000,28- WNI,4
1621488300000,30-IKC_ISD-FMVG,38
1621488300000,30-O S,1
1621488300000,31-TBM,5
1621488300000,32-OCP-IO,14
1621488300000,32a- Learninglab,0
1621488300000,33-Pulse,2
1621488300000,34-3ME,47
1621488300000,35-Drebbelweg,4
1621488300000,36-ESP-Lab,8
1621488300000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621488300000,36-EWI-HB,3
1621488300000,37-Sportcentrum,26
1621488300000,38-Cultureel Centrum,0
1621488300000,43-EGM,1
1621488300000,45-LSL,2
1621488300000,46-P E lab,2
1621488300000,50-TNW-RID,32
1621488300000,58-TNW-Zuid,45
1621488300000,60-LMS,6
1621488300000,61-Vliegtuighal,3
1621488300000,62-LR,8
1621488300000,63-Simona,0
1621488300000,64-HSL,0
1621488300000,66-Fellowship,1
1621488300000,Katalyse Labaratorium,2
1621488300000,Unknown,2
1621488300000,VLL-LAB(TNO),6
1621488600000,03-Science Center,7
1621488600000,05-TNW-BIO,1
1621488600000,08-BK-City,15
1621488600000,19-Studuitzendbureau,1
1621488600000,20-Aula,11
1621488600000,21-BTUD,15
1621488600000,22-TNW-TN,54
1621488600000,23-CITG,35
1621488600000,25-GreenVillage,21
1621488600000,26-Bouwcampus,32
1621488600000,28- WNI,3
1621488600000,30-IKC_ISD-FMVG,39
1621488600000,30-O S,1
1621488600000,31-TBM,6
1621488600000,32-OCP-IO,16
1621488600000,32a- Learninglab,0
1621488600000,33-Pulse,1
1621488600000,34-3ME,51
1621488600000,35-Drebbelweg,3
1621488600000,36-ESP-Lab,9
1621488600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621488600000,36-EWI-HB,5
1621488600000,37-Sportcentrum,25
1621488600000,38-Cultureel Centrum,1
1621488600000,43-EGM,1
1621488600000,45-LSL,2
1621488600000,46-P E lab,2
1621488600000,50-TNW-RID,36
1621488600000,58-TNW-Zuid,48
1621488600000,60-LMS,6
1621488600000,61-Vliegtuighal,3
1621488600000,62-LR,11
1621488600000,63-Simona,0
1621488600000,64-HSL,0
1621488600000,66-Fellowship,1
1621488600000,Katalyse Labaratorium,2
1621488600000,Unknown,4
1621488600000,VLL-LAB(TNO),6
1621488900000,03-Science Center,7
1621488900000,05-TNW-BIO,1
1621488900000,08-BK-City,19
1621488900000,19-Studuitzendbureau,1
1621488900000,20-Aula,14
1621488900000,21-BTUD,12
1621488900000,22-TNW-TN,62
1621488900000,23-CITG,35
1621488900000,25-GreenVillage,20
1621488900000,26-Bouwcampus,33
1621488900000,28- WNI,4
1621488900000,30-IKC_ISD-FMVG,43
1621488900000,30-O S,1
1621488900000,31-TBM,10
1621488900000,32-OCP-IO,15
1621488900000,32a- Learninglab,0
1621488900000,33-Pulse,1
1621488900000,34-3ME,55
1621488900000,35-Drebbelweg,4
1621488900000,36-ESP-Lab,8
1621488900000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,23
1621488900000,36-EWI-HB,6
1621488900000,37-Sportcentrum,25
1621488900000,38-Cultureel Centrum,1
1621488900000,43-EGM,1
1621488900000,45-LSL,2
1621488900000,46-P E lab,2
1621488900000,50-TNW-RID,38
1621488900000,58-TNW-Zuid,48
1621488900000,60-LMS,8
1621488900000,61-Vliegtuighal,3
1621488900000,62-LR,10
1621488900000,63-Simona,2
1621488900000,64-HSL,0
1621488900000,66-Fellowship,1
1621488900000,Katalyse Labaratorium,2
1621488900000,Unknown,2
1621488900000,VLL-LAB(TNO),5
1621489200000,03-Science Center,7
1621489200000,05-TNW-BIO,2
1621489200000,08-BK-City,21
1621489200000,19-Studuitzendbureau,1
1621489200000,20-Aula,14
1621489200000,21-BTUD,11
1621489200000,22-TNW-TN,67
1621489200000,23-CITG,36
1621489200000,25-GreenVillage,20
1621489200000,26-Bouwcampus,37
1621489200000,28- WNI,4
1621489200000,30-IKC_ISD-FMVG,45
1621489200000,30-O S,1
1621489200000,31-TBM,6
1621489200000,32-OCP-IO,17
1621489200000,32a- Learninglab,1
1621489200000,33-Pulse,2
1621489200000,34-3ME,55
1621489200000,35-Drebbelweg,3
1621489200000,36-ESP-Lab,9
1621489200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,25
1621489200000,36-EWI-HB,4
1621489200000,37-Sportcentrum,26
1621489200000,38-Cultureel Centrum,2
1621489200000,43-EGM,1
1621489200000,45-LSL,3
1621489200000,46-P E lab,2
1621489200000,50-TNW-RID,39
1621489200000,58-TNW-Zuid,51
1621489200000,60-LMS,8
1621489200000,61-Vliegtuighal,6
1621489200000,62-LR,11
1621489200000,63-Simona,1
1621489200000,64-HSL,0
1621489200000,66-Fellowship,1
1621489200000,Katalyse Labaratorium,3
1621489200000,Unknown,3
1621489200000,VLL-LAB(TNO),6
1621489500000,03-Science Center,8
1621489500000,05-TNW-BIO,3
1621489500000,08-BK-City,19
1621489500000,19-Studuitzendbureau,1
1621489500000,20-Aula,16
1621489500000,21-BTUD,10
1621489500000,22-TNW-TN,71
1621489500000,23-CITG,41
1621489500000,25-GreenVillage,21
1621489500000,26-Bouwcampus,38
1621489500000,28- WNI,3
1621489500000,30-IKC_ISD-FMVG,50
1621489500000,30-O S,1
1621489500000,31-TBM,7
1621489500000,32-OCP-IO,17
1621489500000,32a- Learninglab,0
1621489500000,33-Pulse,2
1621489500000,34-3ME,54
1621489500000,35-Drebbelweg,3
1621489500000,36-ESP-Lab,8
1621489500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,24
1621489500000,36-EWI-HB,7
1621489500000,37-Sportcentrum,26
1621489500000,38-Cultureel Centrum,0
1621489500000,43-EGM,2
1621489500000,45-LSL,3
1621489500000,46-P E lab,2
1621489500000,50-TNW-RID,41
1621489500000,58-TNW-Zuid,57
1621489500000,60-LMS,5
1621489500000,61-Vliegtuighal,6
1621489500000,62-LR,12
1621489500000,63-Simona,2
1621489500000,64-HSL,0
1621489500000,66-Fellowship,0
1621489500000,Katalyse Labaratorium,1
1621489500000,Unknown,3
1621489500000,VLL-LAB(TNO),6
1621489800000,03-Science Center,7
1621489800000,05-TNW-BIO,1
1621489800000,08-BK-City,21
1621489800000,19-Studuitzendbureau,1
1621489800000,20-Aula,17
1621489800000,21-BTUD,10
1621489800000,22-TNW-TN,79
1621489800000,23-CITG,44
1621489800000,25-GreenVillage,21
1621489800000,26-Bouwcampus,39
1621489800000,28- WNI,3
1621489800000,30-IKC_ISD-FMVG,52
1621489800000,30-O S,2
1621489800000,31-TBM,8
1621489800000,32-OCP-IO,22
1621489800000,32a- Learninglab,0
1621489800000,33-Pulse,2
1621489800000,34-3ME,59
1621489800000,35-Drebbelweg,3
1621489800000,36-ESP-Lab,9
1621489800000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,27
1621489800000,36-EWI-HB,6
1621489800000,37-Sportcentrum,27
1621489800000,38-Cultureel Centrum,0
1621489800000,43-EGM,1
1621489800000,45-LSL,3
1621489800000,46-P E lab,2
1621489800000,50-TNW-RID,49
1621489800000,58-TNW-Zuid,61
1621489800000,60-LMS,6
1621489800000,61-Vliegtuighal,11
1621489800000,62-LR,11
1621489800000,63-Simona,2
1621489800000,64-HSL,1
1621489800000,66-Fellowship,0
1621489800000,Katalyse Labaratorium,3
1621489800000,Unknown,4
1621489800000,VLL-LAB(TNO),6
1621490100000,03-Science Center,7
1621490100000,05-TNW-BIO,2
1621490100000,08-BK-City,20
1621490100000,19-Studuitzendbureau,1
1621490100000,20-Aula,22
1621490100000,21-BTUD,9
1621490100000,22-TNW-TN,81
1621490100000,23-CITG,54
1621490100000,25-GreenVillage,23
1621490100000,26-Bouwcampus,39
1621490100000,28- WNI,3
1621490100000,30-IKC_ISD-FMVG,54
1621490100000,30-O S,2
1621490100000,31-TBM,9
1621490100000,32-OCP-IO,25
1621490100000,32a- Learninglab,0
1621490100000,33-Pulse,2
1621490100000,34-3ME,61
1621490100000,35-Drebbelweg,3
1621490100000,36-ESP-Lab,8
1621490100000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,30
1621490100000,36-EWI-HB,5
1621490100000,37-Sportcentrum,28
1621490100000,38-Cultureel Centrum,3
1621490100000,43-EGM,1
1621490100000,45-LSL,3
1621490100000,46-P E lab,2
1621490100000,50-TNW-RID,50
1621490100000,58-TNW-Zuid,61
1621490100000,60-LMS,5
1621490100000,61-Vliegtuighal,8
1621490100000,62-LR,15
1621490100000,63-Simona,2
1621490100000,64-HSL,1
1621490100000,66-Fellowship,3
1621490100000,Katalyse Labaratorium,2
1621490100000,Unknown,5
1621490100000,VLL-LAB(TNO),6
1621490400000,03-Science Center,7
1621490400000,05-TNW-BIO,3
1621490400000,08-BK-City,26
1621490400000,19-Studuitzendbureau,2
1621490400000,20-Aula,24
1621490400000,21-BTUD,10
1621490400000,22-TNW-TN,82
1621490400000,23-CITG,58
1621490400000,25-GreenVillage,24
1621490400000,26-Bouwcampus,43
1621490400000,28- WNI,4
1621490400000,30-IKC_ISD-FMVG,63
1621490400000,30-O S,3
1621490400000,31-TBM,11
1621490400000,32-OCP-IO,28
1621490400000,32a- Learninglab,0
1621490400000,33-Pulse,1
1621490400000,34-3ME,71
1621490400000,35-Drebbelweg,3
1621490400000,36-ESP-Lab,8
1621490400000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,33
1621490400000,36-EWI-HB,6
1621490400000,37-Sportcentrum,35
1621490400000,38-Cultureel Centrum,1
1621490400000,43-EGM,1
1621490400000,45-LSL,3
1621490400000,46-P E lab,2
1621490400000,50-TNW-RID,55
1621490400000,58-TNW-Zuid,67
1621490400000,60-LMS,7
1621490400000,61-Vliegtuighal,9
1621490400000,62-LR,16
1621490400000,63-Simona,2
1621490400000,64-HSL,1
1621490400000,66-Fellowship,3
1621490400000,Katalyse Labaratorium,3
1621490400000,Unknown,7
1621490400000,VLL-LAB(TNO),8
1621490700000,03-Science Center,11
1621490700000,05-TNW-BIO,5
1621490700000,08-BK-City,35
1621490700000,19-Studuitzendbureau,0
1621490700000,20-Aula,23
1621490700000,21-BTUD,11
1621490700000,22-TNW-TN,83
1621490700000,23-CITG,70
1621490700000,25-GreenVillage,25
1621490700000,26-Bouwcampus,44
1621490700000,28- WNI,3
1621490700000,30-IKC_ISD-FMVG,68
1621490700000,30-O S,6
1621490700000,31-TBM,14
1621490700000,32-OCP-IO,33
1621490700000,32a- Learninglab,0
1621490700000,33-Pulse,2
1621490700000,34-3ME,77
1621490700000,35-Drebbelweg,3
1621490700000,36-ESP-Lab,8
1621490700000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,39
1621490700000,36-EWI-HB,5
1621490700000,37-Sportcentrum,39
1621490700000,38-Cultureel Centrum,2
1621490700000,43-EGM,1
1621490700000,45-LSL,3
1621490700000,46-P E lab,2
1621490700000,50-TNW-RID,55
1621490700000,58-TNW-Zuid,73
1621490700000,60-LMS,7
1621490700000,61-Vliegtuighal,11
1621490700000,62-LR,16
1621490700000,63-Simona,2
1621490700000,64-HSL,1
1621490700000,66-Fellowship,3
1621490700000,Katalyse Labaratorium,2
1621490700000,Unknown,7
1621490700000,VLL-LAB(TNO),8
1621491000000,03-Science Center,11
1621491000000,05-TNW-BIO,7
1621491000000,08-BK-City,37
1621491000000,19-Studuitzendbureau,1
1621491000000,20-Aula,26
1621491000000,21-BTUD,29
1621491000000,22-TNW-TN,91
1621491000000,23-CITG,79
1621491000000,25-GreenVillage,26
1621491000000,26-Bouwcampus,45
1621491000000,28- WNI,11
1621491000000,30-IKC_ISD-FMVG,76
1621491000000,30-O S,5
1621491000000,31-TBM,17
1621491000000,32-OCP-IO,36
1621491000000,32a- Learninglab,0
1621491000000,33-Pulse,4
1621491000000,34-3ME,80
1621491000000,35-Drebbelweg,5
1621491000000,36-ESP-Lab,9
1621491000000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,47
1621491000000,36-EWI-HB,8
1621491000000,37-Sportcentrum,35
1621491000000,38-Cultureel Centrum,5
1621491000000,43-EGM,1
1621491000000,45-LSL,4
1621491000000,46-P E lab,3
1621491000000,50-TNW-RID,55
1621491000000,58-TNW-Zuid,81
1621491000000,60-LMS,8
1621491000000,61-Vliegtuighal,9
1621491000000,62-LR,17
1621491000000,63-Simona,3
1621491000000,64-HSL,1
1621491000000,66-Fellowship,3
1621491000000,Katalyse Labaratorium,2
1621491000000,Unknown,7
1621491000000,VLL-LAB(TNO),9
1621491300000,03-Science Center,14
1621491300000,05-TNW-BIO,7
1621491300000,08-BK-City,36
1621491300000,19-Studuitzendbureau,1
1621491300000,20-Aula,26
1621491300000,21-BTUD,39
1621491300000,22-TNW-TN,94
1621491300000,23-CITG,84
1621491300000,25-GreenVillage,25
1621491300000,26-Bouwcampus,53
1621491300000,28- WNI,15
1621491300000,30-IKC_ISD-FMVG,76
1621491300000,30-O S,5
1621491300000,31-TBM,18
1621491300000,32-OCP-IO,37
1621491300000,32a- Learninglab,0
1621491300000,33-Pulse,4
1621491300000,34-3ME,89
1621491300000,35-Drebbelweg,8
1621491300000,36-ESP-Lab,8
1621491300000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,57
1621491300000,36-EWI-HB,8
1621491300000,37-Sportcentrum,42
1621491300000,38-Cultureel Centrum,3
1621491300000,43-EGM,2
1621491300000,45-LSL,5
1621491300000,46-P E lab,3
1621491300000,50-TNW-RID,59
1621491300000,58-TNW-Zuid,80
1621491300000,60-LMS,12
1621491300000,61-Vliegtuighal,13
1621491300000,62-LR,19
1621491300000,63-Simona,5
1621491300000,64-HSL,1
1621491300000,66-Fellowship,4
1621491300000,Katalyse Labaratorium,2
1621491300000,Unknown,8
1621491300000,VLL-LAB(TNO),10
1621491600000,03-Science Center,16
1621491600000,05-TNW-BIO,8
1621491600000,08-BK-City,43
1621491600000,19-Studuitzendbureau,1
1621491600000,20-Aula,26
1621491600000,21-BTUD,46
1621491600000,22-TNW-TN,96
1621491600000,23-CITG,98
1621491600000,25-GreenVillage,27
1621491600000,26-Bouwcampus,57
1621491600000,28- WNI,19
1621491600000,30-IKC_ISD-FMVG,78
1621491600000,30-O S,4
1621491600000,31-TBM,20
1621491600000,32-OCP-IO,47
1621491600000,32a- Learninglab,0
1621491600000,33-Pulse,3
1621491600000,34-3ME,95
1621491600000,35-Drebbelweg,12
1621491600000,36-ESP-Lab,8
1621491600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,67
1621491600000,36-EWI-HB,3
1621491600000,37-Sportcentrum,44
1621491600000,38-Cultureel Centrum,0
1621491600000,43-EGM,2
1621491600000,45-LSL,4
1621491600000,46-P E lab,2
1621491600000,50-TNW-RID,60
1621491600000,58-TNW-Zuid,92
1621491600000,60-LMS,12
1621491600000,61-Vliegtuighal,11
1621491600000,62-LR,28
1621491600000,63-Simona,4
1621491600000,64-HSL,1
1621491600000,66-Fellowship,4
1621491600000,Katalyse Labaratorium,3
1621491600000,Unknown,9
1621491600000,VLL-LAB(TNO),11
1621491900000,03-Science Center,19
1621491900000,05-TNW-BIO,8
1621491900000,08-BK-City,51
1621491900000,19-Studuitzendbureau,1
1621491900000,20-Aula,23
1621491900000,21-BTUD,51
1621491900000,22-TNW-TN,104
1621491900000,23-CITG,101
1621491900000,25-GreenVillage,26
1621491900000,26-Bouwcampus,54
1621491900000,28- WNI,18
1621491900000,30-IKC_ISD-FMVG,83
1621491900000,30-O S,4
1621491900000,31-TBM,22
1621491900000,32-OCP-IO,56
1621491900000,32a- Learninglab,0
1621491900000,33-Pulse,4
1621491900000,34-3ME,105
